"date","aret","aret_l1","aret_l5","aret_l22","vol_l1","vol_l5","vol_l22","hml_l1","hml_l5","hml_l22","vxv_l1","vxv_l5","vxv_l22","vxn_l1","vxn_l5","vxn_l22","vxd_l1","vxd_l5","vxd_l22"
"2018-01-05",0.644040859007777,1.42238485786592,0.757227482272853,0.829954046347016,8.47590314224043,21.2435287069835,25.1856670559683,1.83000183105469,1.21399688720703,1.44681791825728,12.24,12.604,12.6431818181818,13.97,14.672,14.055,10.09,10.882,11.4945454545455
"2018-01-08",0.147587320543874,0.644040859007777,0.779996309793365,0.766488630686151,8.86864569411543,18.1378214674965,24.768451072149,1.77000427246094,1.43199920654297,1.45318152687766,12.06,12.464,12.5754545454545,13.48,14.444,13.8481818181818,10.21,10.72,11.3190909090909
"2018-01-09",0.505627510024276,0.147587320543874,0.651176613863349,0.720619276985201,12.7022871884808,17.038613601032,23.9108276490421,0.980003356933594,1.36000061035156,1.34818163785068,12.15,12.276,12.5122727272727,13.84,14.076,13.6990909090909,10.52,10.468,11.1686363636364
"2018-01-10",1.09437743531622,0.505627510024276,0.56429838225764,0.70950876278562,6.41398735254946,9.92991113113327,23.7239574843295,1.13999938964844,1.34600067138672,1.34409054842862,12.41,12.236,12.465,14.63,14.016,13.6045454545455,10.91,10.44,11.0627272727273
"2018-01-11",0.533763076138705,1.09437743531622,0.762803596551613,0.745804293696044,17.5006183663914,10.7922883487555,23.8550976456631,1.30999755859375,1.40600128173828,1.33727229725231,12.36,12.244,12.4390909090909,15.28,14.24,13.5781818181818,10.66,10.478,10.9722727272727
"2018-01-12",1.63750430980691,0.533763076138705,0.58507924020617,0.713504546946025,14.6490137165827,12.026910463624,24.475268022951,0.879997253417969,1.21600036621094,1.30454462224787,12.16,12.228,12.4254545454545,14.77,14.4,13.5940909090909,10.54,10.568,10.9204545454545
"2018-01-16",0.355629114624278,1.63750430980691,0.783771930365997,0.774616397636105,32.262462690181,16.7056738628371,24.8363926982256,2.01000213623047,1.26399993896484,1.36181744662198,12.2,12.256,12.4218181818182,14.57,14.618,13.6840909090909,10.9,10.706,10.9140909090909
"2018-01-17",0.639266920118864,0.355629114624278,0.825380289182078,0.738153609893082,18.4184694766408,17.8489103204691,23.9400315966416,2.36000061035156,1.53999938964844,1.38590830022639,13.23,12.472,12.4559090909091,16.34,15.118,13.8422727272727,12.58,11.118,10.9672727272727
"2018-01-18",0.238666294128009,0.639266920118864,0.852108171200996,0.709846835191027,41.8448028546504,24.9350734208893,25.6965908843491,1.99000549316406,1.71000061035156,1.40227231112394,13.25,12.64,12.49,16.2,15.432,13.9995454545455,12.99,11.534,11.0422727272727
"2018-01-19",0.220968665991084,0.238666294128009,0.680965942963354,0.683928408709459,2.48986203014141,21.9329221536393,25.1651030346772,1.45000457763672,1.73800201416016,1.38590899380771,13.58,12.884,12.5254545454545,16.95,15.766,14.2068181818182,12.95,11.992,11.1036363636364
"2018-01-22",1.16126883569354,0.220968665991084,0.61840706093383,0.630145820285831,25.3921656130405,24.0815525329308,22.6295818501827,1.53999328613281,1.87000122070312,1.39590870250355,13.04,13.06,12.5690909090909,16.17,16.046,14.4018181818182,12.07,12.298,11.1718181818182
"2018-01-23",0.105005623224397,1.16126883569354,0.523159966111155,0.647949278643033,40.9302543365541,25.8151108622054,20.6869569059612,1.88999938964844,1.84600067138672,1.42954531582919,12.99,13.218,12.6109090909091,16.29,16.39,14.5727272727273,12.58,12.634,11.2163636363636
"2018-01-24",1.2702501727925,0.105005623224397,0.473035267831179,0.633558760380672,1.2493861225682,22.3812941913909,20.537783463346,1.29000091552734,1.63200073242187,1.44045465642756,13.22,13.216,12.6431818181818,16.75,16.472,14.7513636363636,12.76,12.67,11.2759090909091
"2018-01-25",0.0259342810244867,1.2702501727925,0.599231918365906,0.675479417014933,25.5313196989707,19.118597560255,21.3590151526275,1.33999633789062,1.50199890136719,1.42681780728427,13.53,13.272,12.6959090909091,17.9,16.812,14.9840909090909,13.02,12.676,11.3868181818182
"2018-01-26",0.534424719550852,0.0259342810244867,0.556685515745201,0.60485415973114,16.3171936079717,21.8840638758211,21.8259833759193,1.08999633789062,1.42999725341797,1.40772663463246,13.68,13.292,12.7563636363636,18.25,17.072,15.2386363636364,13.22,12.73,11.4695454545455
"2018-01-29",0.103216172129805,0.534424719550852,0.619376726457155,0.61309992666908,2.72997434662017,17.351625622537,21.1879198848434,1.36000061035156,1.39399871826172,1.39454477483576,13.46,13.376,12.8004545454545,17.52,17.342,15.465,12.73,12.862,11.5704545454545
"2018-01-30",0.942461459073929,0.103216172129805,0.407766193744408,0.599563649006858,17.2860479718715,12.6227843496005,18.8953853656403,1.33000183105469,1.28199920654297,1.38272684270685,14.99,13.776,12.9081818181818,19.22,17.928,15.7186363636364,14.89,13.324,11.7513636363636
"2018-01-31",0.485318630628395,0.942461459073929,0.575257360914314,0.63391500820699,20.0927513995588,16.3914574049986,18.6771311819003,1.6199951171875,1.347998046875,1.42818104137074,15.83,14.298,13.0527272727273,20.35,18.648,15.9940909090909,15.64,13.9,11.9809090909091
"2018-02-01",1.03208194397135,0.485318630628395,0.418271052481494,0.631875094989861,8.30293774331565,12.9457810138675,17.9455746297078,1.5,1.37999877929687,1.4654541015625,14.9,14.572,13.15,19.65,18.998,16.2227272727273,14.67,14.23,12.1468181818182
