"date","aret","aret_l1","aret_l5","aret_l22","vol_l1","vol_l5","vol_l22","hml_l1","hml_l5","hml_l22","vxv_l1","vxv_l5","vxv_l22","vxn_l1","vxn_l5","vxn_l22","vxd_l1","vxd_l5","vxd_l22"
"2018-01-05",0.105218919107397,1.60793070800502,0.576880183099036,0.673164395162177,35.0859842377467,19.5316941775467,30.5834967391092,0.992366790771484,0.622138214111328,0.701336427168413,12.24,12.604,12.6431818181818,13.97,14.672,14.055,10.09,10.882,11.4945454545455
"2018-01-08",0.580725915803804,0.105218919107397,0.505834936116569,0.649559660888936,45.8864458423545,28.2783391692127,32.18897975565,0.763359069824219,0.679389953613281,0.699601606889205,12.06,12.464,12.5754545454545,13.48,14.444,13.8481818181818,10.21,10.72,11.3190909090909
"2018-01-09",0.246803279985652,0.580725915803804,0.505030554207497,0.639426384106878,15.6585483642317,23.8586414278626,32.3235129183473,0.715652465820312,0.685115814208984,0.697866786609997,12.15,12.276,12.5122727272727,13.84,14.076,13.6990909090909,10.52,10.468,11.1686363636364
"2018-01-10",0.876388706422659,0.246803279985652,0.536612508611292,0.533412006139155,4.39424208004979,21.1919064339245,30.0836823436,0.505725860595703,0.652672576904297,0.64538591558283,12.41,12.236,12.465,14.63,14.016,13.6045454545455,10.91,10.44,11.0627272727273
"2018-01-11",0.522226157558281,0.876388706422659,0.683413505864907,0.53825787781421,15.9706175629935,23.3991676174752,29.8687616735872,0.868320465087891,0.769084930419922,0.634542638605291,12.36,12.244,12.4390909090909,15.28,14.24,13.5781818181818,10.66,10.478,10.9722727272727
"2018-01-12",1.82353740143877,0.522226157558281,0.466272595775559,0.496082390602592,24.315230373699,21.2450168446657,28.8971343674861,0.429389953613281,0.656489562988281,0.614591251720082,12.16,12.228,12.4254545454545,14.77,14.4,13.5940909090909,10.54,10.568,10.9204545454545
"2018-01-16",5.65046975357646,1.82353740143877,0.809936292241833,0.516420198340177,55.2115557106541,23.1100388183256,31.1125856059743,0.877864837646484,0.679390716552734,0.607651623812589,12.2,12.256,12.4218181818182,14.57,14.618,13.6840909090909,10.9,10.706,10.9140909090909
"2018-01-17",0.0644649091980032,5.65046975357646,1.82388505979636,0.714741378668996,136.000406168646,47.1784103792085,35.7271380744292,2.41412353515625,1.01908493041992,0.693963310935281,13.23,12.472,12.4559090909091,16.34,15.118,13.8422727272727,12.58,11.118,10.9672727272727
"2018-01-18",1.46153295910167,0.0644649091980032,1.78741738563883,0.704910122323921,78.7075945124609,62.0410808656907,39.1539148016305,0.667938232421875,1.05152740478516,0.693095814098011,13.25,12.64,12.49,16.2,15.432,13.9995454545455,12.99,11.534,11.0422727272727
"2018-01-19",0.245069050939062,1.46153295910167,1.90444623617464,0.737385766814623,9.50142071329765,60.7472414957515,38.337012214235,1.42175674438477,1.16221466064453,0.72389047796076,13.58,12.884,12.5254545454545,16.95,15.766,14.2068181818182,12.95,11.992,11.1036363636364
"2018-01-22",0.0489561991587451,0.245069050939062,1.84901481485079,0.729897966643053,49.2703028736514,65.738255995742,36.9362354213842,0.801528930664062,1.23664245605469,0.73343242298473,13.04,13.06,12.5690909090909,16.17,16.046,14.4018181818182,12.07,12.298,11.1718181818182
"2018-01-23",0.732004846632783,0.0489561991587451,1.49409857439479,0.730506492673923,0.701373588993448,54.8362195714099,33.9384723785105,0.687023162841797,1.19847412109375,0.743408203125,12.99,13.218,12.6109090909091,16.29,16.39,14.5727272727273,12.58,12.634,11.2163636363636
"2018-01-24",0.846361264562612,0.732004846632783,0.510405593006054,0.76297118828387,9.10612076459607,29.4573624905999,33.4307900475832,1.20228958129883,0.956107330322267,0.771600376475941,13.22,13.216,12.6431818181818,16.75,16.472,14.7513636363636,12.76,12.67,11.2759090909091
"2018-01-25",0.195928790136968,0.846361264562612,0.666784864078975,0.791731650679783,18.7102266971284,17.4578889275334,32.7924991009617,1.09732818603516,1.04198532104492,0.799358888105913,13.53,13.272,12.6959090909091,17.9,16.812,14.9840909090909,13.02,12.676,11.3868181818182
"2018-01-26",1.19997180274964,0.195928790136968,0.413664030286034,0.761115191960808,36.0408594252632,22.7657766699265,33.1734873219275,0.410305023193359,0.839694976806642,0.786780790849166,13.68,13.292,12.7563636363636,18.25,17.072,15.2386363636364,13.22,12.73,11.4695454545455
"2018-01-29",0.663061234468465,1.19997180274964,0.60464458064815,0.796344142145715,11.5522245900028,15.2221610131968,33.1071906257503,0.706108093261719,0.820610809326173,0.788515611128374,13.46,13.376,12.8004545454545,17.52,17.342,15.465,12.73,12.862,11.5704545454545
"2018-01-30",1.60292407093898,0.663061234468465,0.727465587710094,0.824869186651643,18.435329711625,18.7689522377231,29.6449011396905,0.553432464599609,0.793892669677735,0.799358714710583,14.99,13.776,12.9081818181818,19.22,17.928,15.7186363636364,14.89,13.324,11.7513636363636
"2018-01-31",2.33536429349854,1.60292407093898,0.901649432571334,0.897729371694324,39.5952016920589,24.8667684232156,30.3052805254291,0.772899627685547,0.708014678955079,0.818442604758523,15.83,14.298,13.0527272727273,20.35,18.648,15.9940909090909,15.64,13.9,11.9809090909091
"2018-02-01",1.02427197187693,2.33536429349854,1.19945003835852,0.982952968943361,13.1203243407434,23.7487879519387,30.8037852280072,1.8129768371582,0.851144409179687,0.879164262251421,14.9,14.572,13.15,19.65,18.998,16.2227272727273,14.67,14.23,12.1468181818182
