"date","aret","aret_l1","aret_l5","aret_l22","vol_l1","vol_l5","vol_l22","hml_l1","hml_l5","hml_l22","vxv_l1","vxv_l5","vxv_l22","vxn_l1","vxn_l5","vxn_l22","vxd_l1","vxd_l5","vxd_l22"
"2018-01-05",0.201313702445027,0.699041200104666,0.514993201348499,0.487524923415512,31.833499212649,23.6518767635766,28.8449426591169,1.40000915527344,1.37000122070313,1.50318076393821,12.24,12.604,12.6431818181818,13.97,14.672,14.055,10.09,10.882,11.4945454545455
"2018-01-08",0.0689923511433044,0.201313702445027,0.505505536901936,0.437924349977345,30.4544968489875,27.345964286585,29.8574249692479,1.60000610351562,1.50400085449219,1.43727181174538,12.06,12.464,12.5754545454545,13.48,14.444,13.8481818181818,10.21,10.72,11.3190909090909
"2018-01-09",0.224479738407446,0.0689923511433044,0.405745988916308,0.379153461010626,59.5376192062893,35.22482835305,31.6551002216475,1.28001403808594,1.54800415039063,1.41409093683416,12.15,12.276,12.5122727272727,13.84,14.076,13.6990909090909,10.52,10.468,11.1686363636364
"2018-01-10",0.0172917333271627,0.224479738407446,0.323227568762352,0.376502632695974,26.059340693231,30.0723080321784,31.8877903985599,1.22000122070312,1.42800598144531,1.40409088134766,12.41,12.236,12.465,14.63,14.016,13.6045454545455,10.91,10.44,11.0627272727273
"2018-01-11",0.069165910263802,0.0172917333271627,0.242223745085521,0.362329665320837,20.7809085702797,33.7331729062873,32.2123793414628,1.52999877929688,1.406005859375,1.4113637750799,12.36,12.244,12.4390909090909,15.28,14.24,13.5781818181818,10.66,10.478,10.9722727272727
"2018-01-12",0.103705178210145,0.069165910263802,0.116248687117348,0.359168616836706,34.8401457259277,34.334502208943,33.7082419817153,2.44999694824219,1.61600341796875,1.4759091463956,12.16,12.228,12.4254545454545,14.77,14.4,13.5940909090909,10.54,10.568,10.9204545454545
"2018-01-16",0.063359662531326,0.103705178210145,0.096726982270372,0.361258238154225,5.9017726430131,29.4239573677482,33.7786592176508,0.909988403320312,1.47799987792969,1.47045412930575,12.2,12.256,12.4218181818182,14.57,14.618,13.6840909090909,10.9,10.706,10.9140909090909
"2018-01-17",0.745756181958335,0.063359662531326,0.0956004445479763,0.337299703619957,23.2910968738155,22.1746529012534,34.0135654762663,1.52999877929688,1.52799682617188,1.47863630814986,13.23,12.472,12.4559090909091,16.34,15.118,13.8422727272727,12.58,11.118,10.9672727272727
"2018-01-18",0.234572271188682,0.745756181958335,0.199855733258154,0.336494582961475,12.0007272257501,19.3629302077572,34.1314913250907,1.80999755859375,1.64599609375,1.48999925093217,13.25,12.64,12.49,16.2,15.432,13.9995454545455,12.99,11.534,11.0422727272727
"2018-01-19",0.883958538909102,0.234572271188682,0.243311840830458,0.336405684270461,65.0482638157969,28.2164012568607,36.8916124459293,1.55000305175781,1.64999694824219,1.5036357532848,13.58,12.884,12.5254545454545,16.95,15.766,14.2068181818182,12.95,11.992,11.1036363636364
"2018-01-22",0.0511180926334731,0.883958538909102,0.406270366559518,0.352496870862261,55.307077441544,32.3097875999839,34.7450762834324,2.25999450683594,1.61199645996094,1.54227170077237,13.04,13.06,12.5690909090909,16.17,16.046,14.4018181818182,12.07,12.298,11.1718181818182
"2018-01-23",0.339895260783951,0.0511180926334731,0.395752949444184,0.351165065278466,15.2039713354323,34.1702273384678,30.3459021799258,1.22000122070312,1.6739990234375,1.52181729403409,12.99,13.218,12.6109090909091,16.29,16.39,14.5727272727273,12.58,12.634,11.2163636363636
"2018-01-24",0.391013353417424,0.339895260783951,0.451060069094709,0.345430319732647,0.632844447038217,29.6385768531123,29.2280019284512,2.89999389648438,1.947998046875,1.57090828635476,13.22,13.216,12.6431818181818,16.75,16.472,14.7513636363636,12.76,12.67,11.2759090909091
"2018-01-25",0.261520770894297,0.391013353417424,0.380111503386527,0.331106740253957,12.8931388079071,29.8170591695437,29.2356388880724,2.05000305175781,1.99599914550781,1.56545396284624,13.53,13.272,12.6959090909091,17.9,16.812,14.9840909090909,13.02,12.676,11.3868181818182
"2018-01-26",1.52535273639369,0.261520770894297,0.385501203327649,0.334536645733693,0.177727271038464,16.842951860592,28.5172514287879,1.95999145507812,2.07799682617187,1.60545349121094,13.68,13.292,12.7563636363636,18.25,17.072,15.2386363636364,13.22,12.73,11.4695454545455
"2018-01-29",0.331323500571568,1.52535273639369,0.513780042824568,0.392483968406918,34.0416635404939,12.589869080382,28.6000975450189,3.38999938964844,2.30399780273437,1.69181754372337,13.46,13.376,12.8004545454545,17.52,17.342,15.465,12.73,12.862,11.5704545454545
"2018-01-30",3.02094650078537,0.331323500571568,0.569821124412186,0.404098052153094,43.1296971476506,18.1750142428256,26.3481093862277,1.45999145507812,2.35199584960937,1.72090842507102,14.99,13.776,12.9081818181818,19.22,17.928,15.7186363636364,14.89,13.324,11.7513636363636
"2018-01-31",0.779925084983812,3.02094650078537,1.10603137241247,0.504942340482118,45.6156329155945,27.1715719365369,27.4170685603488,6.81999206542969,3.13599548339844,1.9449990012429,15.83,14.298,13.0527272727273,20.35,18.648,15.9940909090909,15.64,13.9,11.9809090909091
"2018-02-01",0.443091786814964,0.779925084983812,1.18381371872575,0.529086570496026,31.6606379956399,30.9250717740835,28.3114585040621,4.02999877929688,3.53199462890625,2.0859076760032,14.9,14.572,13.15,19.65,18.998,16.2227272727273,14.67,14.23,12.1468181818182
